epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2523.49,1.22437,0.70509,1.01639,0.83397,0.78083,0.84575,0.55939,1.23416,0.68049,1.03328,0.008614,0.008614,0.008614
44,2583.33,1.21298,0.69602,1.01846,0.84404,0.76093,0.83662,0.57272,1.15085,0.66802,1.00773,0.008581,0.008581,0.008581
45,2642.17,1.20778,0.69831,1.01466,0.85701,0.76121,0.84653,0.58147,1.17562,0.66533,1.01254,0.008548,0.008548,0.008548
46,2701.88,1.21612,0.69842,1.0128,0.83878,0.76121,0.83267,0.56232,1.20101,0.68203,1.01931,0.008515,0.008515,0.008515
47,2761.23,1.20373,0.69002,1.00979,0.86773,0.76734,0.8491,0.58145,1.14687,0.65226,1.00916,0.008482,0.008482,0.008482
48,2820.78,1.2146,0.6939,1.01531,0.85548,0.77408,0.84751,0.57461,1.17395,0.65251,1.02001,0.008449,0.008449,0.008449
49,2880.17,1.2091,0.69115,1.01663,0.86196,0.77059,0.85273,0.57612,1.17777,0.64939,1.01195,0.008416,0.008416,0.008416
50,2939.02,1.20433,0.69065,1.00828,0.84977,0.788,0.85681,0.59246,1.15952,0.64964,1.00929,0.008383,0.008383,0.008383
51,2999,1.20404,0.69,1.01384,0.84364,0.78593,0.84909,0.58608,1.13887,0.64683,0.99523,0.00835,0.00835,0.00835
52,3058.72,1.20259,0.6887,1.00819,0.85419,0.76537,0.84544,0.58197,1.16237,0.65587,1.00498,0.008317,0.008317,0.008317
53,3118.24,1.19366,0.68301,1.00525,0.85531,0.7954,0.86039,0.58831,1.15625,0.64279,1.00959,0.008284,0.008284,0.008284
54,3177.71,1.19624,0.68107,1.00531,0.84693,0.80933,0.85703,0.57916,1.19034,0.64302,1.01088,0.008251,0.008251,0.008251
55,3236.21,1.19424,0.68136,1.00792,0.86076,0.79518,0.86112,0.58512,1.19385,0.6385,1.01839,0.008218,0.008218,0.008218
56,3294.6,1.1883,0.67896,1.00918,0.85384,0.78871,0.85126,0.57984,1.16784,0.64464,1.00608,0.008185,0.008185,0.008185
57,3353.54,1.19992,0.68432,1.0063,0.8422,0.77841,0.85511,0.59387,1.13034,0.63358,0.99878,0.008152,0.008152,0.008152
58,3412.39,1.18984,0.67888,1.00858,0.85416,0.78065,0.85776,0.58674,1.1822,0.64442,1.01425,0.008119,0.008119,0.008119
59,3471.15,1.17544,0.67101,1.00329,0.85089,0.79194,0.8606,0.59502,1.18046,0.63646,1.00218,0.008086,0.008086,0.008086
60,3529.83,1.1838,0.67025,1.00595,0.84724,0.79269,0.8584,0.58616,1.17003,0.63807,1.00392,0.008053,0.008053,0.008053
61,3588.88,1.18,0.66358,1.00219,0.85346,0.78776,0.85384,0.59094,1.13481,0.63665,0.99672,0.00802,0.00802,0.00802
62,3648.08,1.17391,0.6615,1.00406,0.86078,0.78401,0.85699,0.58697,1.15403,0.63613,1.00497,0.007987,0.007987,0.007987
63,3707.32,1.17564,0.66734,0.99766,0.85981,0.78136,0.85856,0.58918,1.14181,0.63481,0.99773,0.007954,0.007954,0.007954
64,3766.37,1.18584,0.67052,1.005,0.85551,0.79312,0.85089,0.58617,1.14795,0.63799,0.99937,0.007921,0.007921,0.007921
65,3824.68,1.17027,0.66483,1.00235,0.86538,0.79582,0.86527,0.60293,1.12327,0.62828,0.99431,0.007888,0.007888,0.007888
66,3883.53,1.18117,0.6708,1.0026,0.84847,0.80223,0.86004,0.5989,1.13775,0.62598,1.00106,0.007855,0.007855,0.007855
67,3942.15,1.17117,0.66557,0.99907,0.87222,0.7795,0.86217,0.58128,1.18993,0.62825,1.01399,0.007822,0.007822,0.007822
68,4000.44,1.17022,0.65851,0.99838,0.86337,0.7906,0.86519,0.59787,1.12798,0.62267,0.9943,0.007789,0.007789,0.007789
69,4058.92,1.1754,0.6608,0.99902,0.85266,0.79531,0.86318,0.59111,1.17131,0.62641,1.01079,0.007756,0.007756,0.007756
70,4116.88,1.16705,0.657,0.99737,0.84913,0.79787,0.86007,0.58499,1.20117,0.63822,1.02333,0.007723,0.007723,0.007723
